zipcode,pdb_org_id,country,org_id,url,address,name,state,city
3201,21750,AF,21750,http://rahanet.af,"Bank-e-Khoon Street, Sadeq #20, Herat, Afghanistan.",RahaNET ISP Afghanistan,AF.HR.HI,Herat
93800-026,21751,BR,21751,http://www.gigars.com.br,AV JOAO CORREA 1365,GIGA NET INFORMATICA LTDA ME,RS,SAPIRANGA
55447-1334,21752,US,21752,https://www.ostra.net/,"Ostra Cybersecurity, Inc.
3500 Vicksburg Ln N # 129","Ostra Cybersecurity, Inc.",MN,Plymouth
,21753,NL,21753,http://monitoring.as60927.net/,,Marlinc,,
,21754,,21754,,,IGMAX COMERCIO E SERVICO DE TELECOMUNICACOES LTDA,,
8045,21755,AT,21755,https://www.andritz.com,Stattegger Straße 18,Andritz AG,Steiermark,Graz
,21756,,21756,,,Safetel LTD,,
119021,21757,RU,21757,http://c-group.pro,"Str 1
Ulitsa Timura Frunze 11",C-GROUP Ltd.,Moscow,Moscow
,21759,,21759,,,CAROLINE LLC,,
,21761,FR,21761,https://ornethd.net,Rue de la Marne,Orne THD SPL,,Rombas
1132,21762,HU,21762,https://www.ezit.hu,Victor Hugo u. 18-22.,EZIT Kft.,,Budapest
S2013,21763,AR,21763,http://www.nubenet.com.ar,"Paraguay N° 1416
S2013",WICORP SA,Santa Fe,Rosario
68701,21764,US,21764,https://myprecisionit.com,123 N 4th St.,Precision Technology,NE,Norfolk
55400-000,21765,BR,21765,http://ixc.hayanprovedor.com.br/,"Rua Justiniano Lacerda, 6
Catende - PE",HAYAN TELECOM,PE,Catende
,21766,,21766,,,RCTelecom Telecomunicaçoes LTDA-ME,,
75950,21767,PK,21767,http://dot99.net,"E-73 usman arcade, block 16
F.B Area",Delta Networks,Sind,Karachi
,21768,,21768,,,OceanBlue Cloud Technology Limited,,
,21770,,21770,,,Fiberpipe Communications Pvt. Ltd,,
69934-000,21771,BR,21771,http://www.dstelecom.net.br,"ROD BR 317 KM 02, 1988, SALA",DANTAS & SOUZA IMPORTACAO & EXPORTACAO LTDA,ACRE,Epitaciolândia
84321-5402,21772,US,21772,https://wi-fiber.io,775 S Main St,"Wi-Fiber, Inc.",UT,Logan
94230,21773,FR,21773,https://www.crans.org/,61 avenue du Président Wilson,Association Cachan Reseau A Normal Sup,,Cachan
,21774,,21774,,,PAULO ROBERTO SOARES DE CARVALHO,,
,21777,RU,21777,http://konnektika.ru/,,KONNEKTIKA LLC.,,Perm
,21778,,21778,,,Internet Protocol Transit Telecom Ltd.,,
R3T 6A8,21779,CA,21779,http://www.merlin.mb.ca/,#100 - 135 Innovation Dr.,MERLIN,MB,Winnipeg
55150-340,21780,BR,21780,http://www.digitalonline.com.br,"Praça do Padre Cícero, 7 - Centro",DIGITAL TECNOLOGIA & TELECOMUNICACAO LTDA,,Belo Jardim
,21781,,21781,,,Skyline Broadband Pvt. Ltd.,,
7400,21782,BD,21782,http://tnetwork.com.bd,"306,Jess Tower,M.K.Road,Jessore",T Network,,Jessore
,21783,,21783,https://www.wuzhiyuan.com,,Wu Zhiyuan,,
2068,21784,CH,21784,https://allsafe.ch,Chemin des Jardillets 11b,AllSafe Sarl,Neuchâtel,Hauterive
,21785,,21785,,,TECNOWEB PERU SAC,,
T2P 0R3,21786,CA,21786,https://tcpshield.com,"1900-520 3 Ave SW
Calgary AB T2P 0R3","DatPixel Entertainment, Inc.",AB,Calgary
,21787,,21787,,,ADC GROUP CO. LIMITED,,
38445072,21789,BR,21789,http://www.wdtelecom.com.br,Av Mato Grosso n354,WD TELECOM SOLUCOES EM TELECOM E SEGURANCA LTDA,Minas Gerais,Araguari
,21790,,21790,,,JCL TELECOMUNICACOES EIRELI - EPP,,
,21791,,21791,,,L V SERVICOS DE TELECOMUNICACOES EIRELI,,
,21792,,21792,,,China Mobile Hong Kong Company Limited,,
55825000,21793,BR,21793,http://www.gmsolucoes.net.br/,"Av. Pacheco Leite Filho, 127 - Centro",GEORGE ALEXANDRE DIAS DE SOUSA ME,PE,Paudalho
59592-000,21794,BR,21794,https://www.lgtelecom.com.br/,"RUA SÃO JOSÉ, 299",L & G Telecom,RN,CAICARA DO NORTE
,21795,,21795,,,Defense Australia Network,,
,21796,,21796,,,Internet Technologies LLC,,
B7130FRE,21797,AR,21797,http://www.magdalenavirtual.com.ar,Lastra 427,MAGDALENA VIRTUAL S.A.,Buenos Aires,Chascomus
9580804,21798,CL,21798,http://www.wifired.cl,604 Riquelme,TELECOMUNICACIONES WIFIRED LIMITADA,Santiago Metropolitan Region,Melipilla
59114232,21799,BR,21799,https://www.aliancalink.com.br,"Rua Odilon Ferreira, 77
Bairro nossa senhora da apresentação",João Jeronimo Sobrinho,RN,Natal
8032,21800,CH,21800,https://foobar.to/,P.O. Box 404,foobar LLC,,Zurich
,21801,SE,21801,,,Tomas Kempinsky,,
75063,21802,US,21802,http://www.inmobi.com,"InMobi, C/o QTS, 6431 Longhorn Drive, Irving TX, 75063",InMobi Inc.,Texas,Dallas
10900,21803,TH,21803,https://www.inox.co.th,"Promphan Building 3, 16th floor, Room 1610-1614 No.3
Soi Ladphrao 3, Ladphrao Rd., Chom Phon","Innovative Extremist Co., Ltd.",Bangkok,Chatuchak
05031,21804,MM,21804,http://www.mowcn.com/,"64 Rd, Between 37 st & 37(A) St, Maharaungmyay Township,Mandalay.","Ocean Wave Communication Co., Ltd",,Mandalay
02-674,21805,PL,21805,http://www.t-mobile.pl,Marynarska 12,T-Mobile Polska S.A.,,Warsaw
93410-172,21806,BR,21806,http://www.rapidanet.com,Av. Pedro Adams Filho,RAPIDANET TELECOM LTDA,Rio Grande do Sul,Novo Hamburgo
,21807,,21807,,,Touch IT Investments (Proprietary) Limited,,
37615,21808,US,21808,http://www.brightridge.com,2600 Boones Creek Rd,BrightRidge,TN,Johnson City
,21809,,21809,,,Business Zone Limited,,
08215-000,21810,BR,21810,http://www.grupoatelecom.com.br/,"Rua professor brito machado, 556 - itaquera",GRUPO A TELECOM,Sao Paulo,Sao Paulo
29970-000,21812,BR,21812,https://www.techpignaton.com/,"RUA SAO VICENTE , 338 - BOA VISTA",TECH PIGNATON TELECOM,ES,Pedro Canário
49200000,21813,BR,21813,https://pd.estancia.se.gov.br,"PRACA BARAO DO RIO BRANCO, 76
CENTRO",MUNICIPIO DE ESTANCIA,SERGIPE,ESTANCIA
,21814,,21814,,,PROVEDOR CARIRI CONECT,,
02324-010,21815,BR,21815,http://www.nossanetfibra.com.br,Rua Guilherme Bude,Nossanet Fibra,São Paulo,São Paulo
5500,21817,AR,21817,http://www.waninternet.com,Sargento Cabral,Desarrollos Wan SAS,Mendoza,Mendoza
,21819,,21819,,,David Andri Jakobsson,,
780-0870,21820,JP,21820,http://www.i-kochi.or.jp,nets@ksco.co.jp,"Kochi Systems Co., Ltd.",,Kochi City
220100,21822,BY,21822,http://cosmos-telecom.by,,COSMOS TV JLLC,Republic of Belarus,Minsk
37701,21823,CZ,21823,https://www.web4u.cz,Pravdova 837,Web4U s.r.o.,,Jindřichův Hradec
35164-549,21824,BR,21824,,"Avenida Alberto Giovannini, 81
Bethânia",Brnet Telecomunicacoes LTDA - ME,MG,Ipatinga
55578000,21825,BR,21825,http://www.netmaistelecom.net.br,"RUA DR. SAMUEL HARDMAN, 91 - CX POSTAL 106 - CENTRO",NET+ TELECOM,PE,TAMANDARÉ
,21826,BR,21826,https://grupoabenet.com.br/,,Abenet Provedora de Acesso a Internet LTDA,Go,Jataí
,21827,,21827,,,PRISMAREDE TELECOMUNICAÇÕES LTDA - ME,,
,21828,,21828,,,A Rede Telecom LTDA ME,,
,21831,,21831,,,Rocking Connect PTY (LTD),,
2022,21832,NZ,21832,https://www.ashnet.co.nz/,"Shop 55a, Southmall
185 Great South Road",Ashnet Limited,Auckland,Manurewa
9320,21833,BE,21833,https://wimionline.be,Industrielaan 31,Wimi Online BVBA,OVL,Erembodegem
7587 ZG,21834,NL,21834,https://deepmedia.nl,Deep Media,Deep Media / V.A.J. Bruijnes,OV,De Lutte
,21835,,21835,,,GLOBAL SOLUCOES EM TECNOLOGIA E TELECOM LTDA-ME,,
04157,21836,DE,21836,http://www.clevernet.de/,"Wilhelm-Sammet-Str. 37
04157 Leipzig",Clevernet GmbH,Leipzig,Leipzig
0901,21837,PA,21837,,"PH Bay Mall, Bella Vista",Cyberzonehub,,Panama City
W7 3TR,21838,GB,21838,http://www.biznetuk.com,48 Boston Road,Bink Networks Ltd,,London
,21839,AU,21839,,,Digicel Australia Pty Ltd,,Sydney
,21840,,21840,,,Digicel Carrier Services (Pacific) Limited,,
,21841,GB,21841,,,Bebop Rocksteady Ltd,Wales,
,21842,US,21842,https://www.fd-ix.com,,Midwest Internet Exchange LLC,Indiana,
90250,21843,US,21843,http://www.spacex.com,1 Rocket Rd,SpaceX,California,Hawthorne
,21844,,21844,,,YOUNG & RUBICAM MADRID SL,,
2500 EH,21845,NL,21845,,Postbus 20301,Ministerie van Veiligheid en Justitie,Zuid-Holland,Den Haag
"Wales, UK",21846,GB,21846,https://www.treffgarne.org/,Treffgarne,Treffgarne Repeater Group,Pembrokeshire,Treffgarne
06730-000,21847,BR,21847,http://www.g2gtelecom.com.br,"Av. Elias Alves da Costa, 411 - SL 41
Centro",G2G Telecom,São Paulo,Vargem Grande Paulista
2000,21848,SI,21848,http://www.posita.si,Slomskov trg 10,Posta Slovenije d.o.o.,Slovenia,Maribor
,21849,KR,21849,https://www.moack.co.kr,"553-3 Dogok 1(il)-dong, Gangnam-gu, Seoul",MOACK,,Seoul
,21851,,21851,,,"Yottaa, Inc",,
72814-560,21852,BR,21852,http://www.flynet.net.br,"RUA SEBASTIÃO CARNEIRO DE MENDONÇA
QUADRA 01 LOTE 18 LOJA 02 - SETOR MANDU II",FlyNet Telecom LTDA,GOIAS,LUZIANIA
46600000,21853,BR,21853,http://neotech.net.br,"Rua Joana Angélica, 05",ROBSON LIMA DE SOUZA & CIA LTDA,Bahia,Tanhaçu
40450-000,21854,BR,21854,http://www.br10fibratelecom.com.br,Presidente Vargas,SPEEDFAST TELECOM LTDA,,Salinas da Margarida
,21855,,21855,,,VDS NET,,
474011,21856,IN,21856,http://www.airwaybroadband.com,"Laxmi Sadan 7, Anupam Nagar, Extension-1, Near Jiwaji University City Center, Gwalior-474011 Madhya Pradesh,India
House No.-23, Viveka Nand Colony, Jiwaji University Road, Gwalior-474011 (M.P.)",Pc Care Airway Infratel Private Limited,Madhya Pradesh,Gwalior
10997,21857,DE,21857,http://www.init.de/de,Köpenicker Straße 9,init AG fuer digitale Kommunikation,Berlin,Berlin
04050,21858,UA,21858,http://www.vdome.net,"Gercena, 35 apprt 211","Private enterprise Teleradiocompany ""STEK""",Kiev,Kiev
,21859,,21859,,,OSTEC SERVICOS DE COMUNICACAO,,
185 35,21860,GR,21860,https://navarino.gr/,AKTI MIAOULI 3,Navarino S.A.,Attica,Piraeus
,21861,,21861,,,Univision Communications Inc.,,
28001,21862,ES,21862,http://www.islalink.com,Calle Goya 59,BalaLink S.A.U,,Madrid
67130,21863,BR,21863,http://www.netpara.com.br,541 Tv. We-15 B,NET PARA TELECOMUNICACOES LTDA - ME,State of Pará,Ananindeua
,21864,,21864,http://www.telecomboutique.com,,The Telecom Boutique S.L.,,
,21865,,21865,,,"Advance Datanetwork Communications Co.,Ltd.",,
04707000,21866,BR,21866,http://www.minutes4all.com,Av Roque Petroni Junior 1089 Sl 208,MINUTES4ALL TELECOMUNICAÇÕES LTDA,São Paulo,São Paulo
,21867,,21867,,,NetSat Private Limited,,
100-8019,21868,JP,21868,https://www.ntt.com/en/services/data-center/nexcenter.html,"Otemachi Place West Tower
2-3-1, Otemachi",NTT Communications (Data Centers),Tokyo,Chiyoda-ku
1209,21869,BD,21869,http://websolutionnet.net,"45/4,Ganoktuli Lane,Hazaribagh,Dhaka",M/S Web Solution,,Dhaka
,21870,,21870,http://onenet.by,,"Private services Unitary Enterprise ""Vash Internet""",,Minsk
,21871,,21871,,,Belarusian Cloud Technologies JLLC,,
85234,21872,US,21872,https://pandaclouds.com,414 N Rock St,Panda Clouds LLC,AZ,Gilbert
62560-000,21873,BR,21873,https://vootelecom.com.br/,"Rua Parsifal Barroso, 807, Alemaes
Rua Mons Waldir Lopes Castro, Centro",VOO TELECOM,Ceara,Marco
10230,21874,TH,21874,http://www.magikpivot.com,"25/2 B Building, Vacharaphol Road
Tha Raeng Sub-district",Magik Pivot Company Limited,Bangkok,Bang Khen District
,21875,,21875,,,M. V. MENEZES TELECOMUNICAÇÕES EIRELI - ME,,
32801,21876,US,21876,http://www.colosolutions.com,"100 W. Lucerne Circle
Suite 201","Colo Solutions Group, LLC",Fl,Orlando
,21877,,21877,,,SOCIETE FIDUCIAIRE INTERNATIONALE D AUDIT SELAS,,
28100,21878,IT,21878,https://www.zadea.it,"VIA GIAN BATTISTA MORANDI 7
28100 Novara NO",ZADEA SRL,Piemonte,Novara
,21879,,21879,,,"Accel Net, Inc.",,
48150,21880,US,21880,https://www.thecosmoscloud.com,33097 Schoolcraft Rd.,"AM Data Service, Inc.",MI,Livonia
,21881,,21881,,,SOMTEL INTERNATIONAL Ltd,,
,21882,NL,21882,http://as41996.net,,Thom van Hal,,
1215,21883,BD,21883,http://www.cosmocom.net/,"Khan Sons Center 37, Kawran Bazar Commercial Area 5th Floor, Dhaka – 1215, Bangladesh",Cosmopolitan Communications Limited,Dhaka,Dhaka
,21884,,21884,,,SIQI WANG,,
,21885,PL,21885,https://wave.com.pl,Izydy 13,Wave,,Gdynia
,21886,,21886,,,Super Broadband Network,,
,21887,,21887,,,"SK Co.,",,
,21888,,21888,,,Equitel Communication Ltd.,,
122016,21889,IN,21889,http://www.nextraworld.com,"Nextra Teleservices , Plot -17-18
Udyog Vihar Phase -1, Guragaon",NEXTRA TELESERVICES PVT. LTD.,Near Peer Baba Mandir,GURUGRAM
106,21890,TW,21890,https://www.ntu.edu.tw,羅斯福路四段一號臺灣大學計資中心4樓418室,National Taiwan University,大安區,台北市
32900,21891,NP,21891,http://www.regmimedia.com,Siddharthanagar,Regmi Media Inc. Pvt. Ltd.,LU,Bhairahawa
44481,21892,US,21892,https://www.warrenwireless.net,125 West Market Street,Warren Wireless,Ohio,Warren
K1G 4K2,21893,CA,21893,http://www.dnsnetworks.ca/,18-850 Industrial Ave,DNSnetworks Corporation,Ontario,Ottawa
530 02,21895,CZ,21895,http://www.netforms.cz/,"Češkova 834
530 02 Pardubice",NETFORMS s.r.o.,Pardubický kraj,Pardubice
48609-140,21899,BR,21899,,"Rua Padre Lourenço, 676B
Tancredo Neves II",R E COMERCIO E SERVIÇOS DE INTERNET LTDA,BA,Paulo Afonso
,21900,US,21900,https://www.anonshells.com,,Anonshells LLC,,
,21901,,21901,,,VIETTEL PERÃ S.A.C.,,
94103,21902,US,21902,https://stripe.com/,510 Townsend St,"Stripe, Inc.",California,San Francisco
18018,21903,US,21903,https://localsecuredata.com/,520 North New St,Lehigh Secure Data LLC,PA,Bethlehem
82801,21904,US,21904,https://ticservers.us/,30 N Gould St Ste R,The Internet Company Limited Partnership,WY,Sheridan
1911,21905,ZA,21905,http://www.vaalnetworking.co.za,"1 Rossini blvd
VNC House",Vaal Networking Consultants (PTY) LTD,Gauteng,Vanderbijlpark
72201,21906,MU,21906,http://www.chili.mu,"MTML SQUARE, 63,
CYBERCITY",Mahanagar Telephone (Mauritius) Ltd,EBENE,EBENE
L27,21907,PE,21907,http://rcp.pe/,Jiron Gonzales Prada 585,Red Cientifica Peruana,,Lima
,21908,ZA,21908,http://www.avantiplc.com,"Building A Wedgefield Office Park, 17 Muswell Road
South Bryanston (2021)",Avanti Communications South Africa (Pty) Ltd,,
,21909,,21909,,,Telcom Supply,,
2065,21910,ZA,21910,http://www.acs.altech.co.za,68 Saturn Crescent Drv,Altech Card Solutions,Gauteng,Linbro Park
90040,21911,US,21911,http://quantumnetworks.live,US Fulfillment Center  3416 Garfield Ave.,QuantumNetwork,CA,Commerce
,21912,,21912,,,Cooperación Latino Americana de Redes Avanzadas,,
,21913,,21913,,,ULTRA NET SERVICOS EM INTERNET LTDA,,
,21914,,21914,https://www.apii.io,,APII.IO Limited,,
999077,21915,CN,21915,http://www.ksyun.com/,"1309A,13/F,CABLE TV TOWER,NO.9 A? SHING ROAD, TSUEN WAN",Kingsoft Cloud Corporation Limited,"1309A,13/F,CABLE TV TOWER,NO.9 A? SHING ROAD, TSUEN WAN",HK
87485-000,21916,BR,21916,,"Rua Pedrelina Macedo Silva, 265 , Parque Agostinho",UP INTERNET TELECOMUNICAÇÕES LTDA,Paraná,Douradina
68650000,21917,BR,21917,https://www.clickenter.com.br,"AV. 29 DE DEZEMBRO, 1117",CLICK ENTER LTDA,PARÁ,CAPITÃO POÇO
41510-396,21918,BR,21918,http://salvadorwireless.com.br/,"Travessa Osvaldo Gordilho, 04, 01 ANDAR",SW INTERNET LTDA - ME,BA,Salvador
V0B1G0,21919,CA,21919,https://www.swiftinternet.ca,120 12th Ave S,Swift Internet Inc.,BC,Creston
C1426,21920,AR,21920,http://www.idt.net,"Avenida Cabildo N° 642
C1426",IDT CORPORATION DE ARGENTINA S.A.,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires
11,21921,BF,21921,http://www.sancfis.net,11 BP 1568 Ouagadougou 11,SANCFIS Faso,Kadiogo,Ouagadougou
,21922,,21922,,,KS IT Solutions Sdn. Bhd.,,
05444,21923,PK,21923,http://www.kknetworks.com.pk,"KK House, 1566/124 Madina Colony Walton Road,",KK Networks Private Limited,,Lahore
54515480,21924,BR,21924,http://maximanet.net.br,"Avenida Historiador Israel Felipe, Santo Inácio, Nº 01",JULIANA N CORDEIRO DE LIMA SERVICOS DE COMUNICACO,Pernambuco,Cabo de Santo Agostinho
,21926,,21926,,,FOTOLINE TECNOLOGIA LTDA ME,,
7005 BN,21927,NL,21927,https://www.hybula.com/,Vlijtstraat 40,Hybula B.V.,Gelderland,Doetinchem
,21928,,21928,,,WEBO LLC,,
1013 MM,21929,NL,21929,https://www.paix.io/,Ijdok 157,PAIX Data Centres,Noord-Holland,Amsterdam
2609,21930,AU,21930,http://www.netier.com.au,"Level 4, 21 Terminal Avenue
Plaza Offices - West",Netier Pty Limited,ACT,Canberra Airport
129594,21931,RU,21931,http://www.countrycom.ru,"5-y proyezd Mar'inoy Roshchi, buiding 15A",AO Countrycom,,Moscow
,21932,,21932,,,Networkconcepts BV,,
EC4M 7JN,21933,GB,21933,https://www.creeperhost.net,"Office 7
35-37 Ludgate Hill",CreeperHost® LTD,GB,London
6161HS,21934,NL,21934,http://www.proxility.net,Mauritslaan 77A,Stichting Proxility,LImburg,Geleen
,21935,,21935,,,Intercol Serv de Aux a Internet eireli Me,,
,21936,,21936,,,Sanavi Infotech Opc Pvt. Ltd,,
,21937,,21937,,,China Unicom Beijing Province Network,,
86100,21938,IT,21938,http://www.dimensione.com,Via San Giovanni in Golfo 205E,Dimensione S.r.l.,CB,Campobasso
52317,21939,US,21939,http://southslope.com,980 North Front Street,South Slope Cooperative Telephone Company,Iowa,North Liberty
,21941,,21941,,,Chittagong Multi Channel Limited,,
,21942,,21942,,,Tabnet Solutions Pvt. Ltd.,,
2933,21943,AR,21943,http://perezmillan.com.ar/,Italia 632 (CP 2933) - Pérez Millán,COOP. DE PROVISION DE OBRAS Y SERVICIOS PUBLICOS DE PEREZ MILLAN LTDA,,Pérez Millán
78717,21944,US,21944,https://yugandhar.me/,"13535 Lyndhurst St
Apt 4208",Yugandhar Veeramachaneni,TX,Austin
,21946,,21946,,,Columbus Networks de Honduras S. de R.L.,,
14.960-000,21947,BR,21947,http://ingnetnh.com.br,"Rua João Martins Lopes, 750",Ingnet Banda Larga LTDA-ME,SP,Novo Horizonte
,21949,,21949,,,VISION SMARTLINK NETWORKING PRIVATE LIMITED,,
01587,21950,DE,21950,https://www.nugmbh.de,Bahnhofstraße 4,NU Informationssysteme GmbH,Saxony,Riesa
M5J 0E7,21951,CA,21951,https://flexnetworks.ca/,"81 Bay Street,
Suite 4510",BH Telecom Corp.,Ontario,Toronto
,21952,,21952,,,1Access Sweden AB,,
,21954,AU,21954,https://www.lbnco.com.au/,,LBN CO Pty. Ltd.,NSW,Sydney
94111,21955,US,21955,http://www.joyent.com,"655 Montgomery Street, Suite 1600","Joyent, Inc.",CA,San Francisco
7705,21956,ZA,21956,http://www.sita.co.za,Fir St,SITA Pty LTD,Cape Town,Observatory
WC2H 9JQ,21957,GB,21957,http://www.stemconnect.net,"71-75 Shelton Street
Covent Garden",Stem Connect LTD,,London
252 43,21958,CZ,21958,https://www.giganet.cz,"K Dálnici 439
252 43 Průhonice",GIGANET.cz,Středočeský kraj,Průhonice
,21959,,21959,,,EOBO Ltd T/A BBnet,,
84122,21960,UA,21960,http://WWW.CDC.UA,Poshtova str. 12,SDS-Vostok Ltd.,Donetskay reg,Sloviansk
89172-000,21961,BR,21961,http://www.biginf.com.br,"Rua 7 de setembro, 195",Big comercio de equipamentos de informatica ltda,sc,pouso redondo
33805-020,21963,BR,21963,http://rnova.com.br/,"Rua Ari Teixeira da Costa, 180, Sobreloja, Centro",Nova Rede de Telecomunicações Ltda,Minas Gerais,Ribeirão das Neves
,21964,,21964,,,CISNet Inc.,,
V8X1K6,21966,CA,21966,https://freerangecloud.com,4072 Quadra St,Free Range Cloud Hosting Inc,BC,Victoria
84285000,21967,BR,21967,http://www.franet.com.br,"Av. Castelo Branco, 1380",V. a. l. a. - Comunicacao LTDA,Paraná,Figueira
65600320,21968,BR,21968,http://www.atltelecom.com.br,"RUA CRISTO REI, 1620 - A , CASTELO BRANCO",L.L Informatica LTDA - ME,MARANHÃO,CAXIAS
1207,21969,BD,21969,https://www.xeonbd.com,"Road 06 Mohammadi Rd
House 231",XeonBD,Dhaka,Dhaka
02325100,21970,BR,21970,https://www.silvernet.net.br,Rua Pais Natal,Silvernet Tecnologia Ltda - Me,SP,São Paulo
39500-000,21971,BR,21971,http://www.azulnet.com.br,"Rua Gov. Magalhães Pinto, 345
Centro, CEP: 39500-000",AZULNET INFORMATICA LTDA,minas gerais,monte azul
39467-000,21972,BR,21972,http://www.nethousetelecom.com,287 R. Antônio Ferreira de Alkmin,INFORMATICA JUVENILIA COMERCIO E SERVIÇOS LTDA,State of Minas Gerais,Juvenília
39508-000,21973,BR,21973,http://www.souclicknet.com.br,"Rua I, 86 - Mocambinho
Rua Brasilia, 54 - Centro",INTER SOFT INFORMATICA LTDA,Minas Gerais,Jaíba
,21974,,21974,,,VERDENET TELECOMUNICAÇÕES LTDA,,
,21975,,21975,,,M M da Silva,,
19518,21976,US,21976,http://netprivateer.com,515 Old Swede,NetPrivateer LLC,PA,Douglassville
,21977,,21977,,,JCNET PROVEDOR DE INTERNET LTDA,,
,21978,,21978,,,UK Cabling Technologies Ltd.,,
39520000,21979,BR,21979,,"Rua Tomaz Gonzaga, 269, Centro",Lays Valeria Costa Almeida França - epp,MG,Porteirinha
782-0003,21981,JP,21981,http://www.ix-layers.com/,"R302, Research Collaboration Center, Kochi Univ. of Tech.
Miyanokuchi 185, Tosayamada-cho",IX-layers Inc.,Kochi-ken,Kami-shi
20123,21982,IT,21982,http://www.compusurvey.it,"Via Meravigli
16",Technology Transfer Intercontinental S.R.L.,Italy,Milano
460000,21983,PK,21983,http://www.nova.net.pk,1 Street 2,The Professional Communications Pvt Ltd,Islamabad Capital Territory,Islamabad
,21984,,21984,,,JJVA Provedor de Internet ME LTDA,,
72860672,21985,BR,21985,http://www.byteshopinternet.com.br,"Q 708 LOTE 18 LOJA 01
PARQUE ESTRELA DALVA VI",BYTE SHOP INTERNET,GO,NOVO GAMA
,21986,,21986,,,INFO CENTER INFORMÁTICA LTDA,,
,21987,,21987,,,"EPAM Systems, Inc",,
,21988,,21988,,,DMF - SOLUCOES EM INFORMATICA E INTERNET LTDA ME -,,
43214,21989,US,21989,http://www.bigblock.io,3820 N. High Street,BigBlock.io,OH,Columbus
95113,21990,US,21990,https://www.lexisnexisrisk.com,"160 W Santa Clara St.
Suite 1400",LexisNexisRisk / ThreatMetrix,CA,San Jose
,21991,,21991,,,Philadelphia College of Osteopathic Medicine,,
,21992,,21992,,,eHealth Ontario,,
78580-000,21995,BR,21995,https://www.w3mega.com,"Av Ludovico da Riva Neto, 2870
Centro",W3 MEGA,MT,Alta Floresta
,21996,CL,21996,http://www.pixe.cl,Merced 838 - A Oficina 117,TELECOMUNICACIONES PIXEL LTDA.,,Santiago
